metric,condition,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
log_loss,F_Iplus_b0p2,native,B,public_coverage,,native,source_validation,3,3,True,0.5379015691307344,0.009948421459302123,0.5379015691307344,0.009948421459302123,3,True,False
log_loss,F_Iplus_b0p2,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5620094484491165,0.017168425684760277,0.5620094484491165,0.017168425684760277,3,True,False
log_loss,F_Iplus_b0p2,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5457805791240016,0.020551879196944935,0.5457805791240016,0.020551879196944935,3,True,False
log_loss,F_Iplus_b0p2,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5685326072908481,0.01062366541781777,0.5685326072908481,0.01062366541781777,3,True,False
log_loss,F_J_b0p2,native,A,income_binary,,native,source_validation,3,3,True,0.30483942939632996,0.007485343501680543,0.30483942939632996,0.007485343501680543,3,True,False
log_loss,F_J_b0p2,native,A,income_binary,,native,development_evaluation,3,3,True,0.29925082191501706,0.012378809806641215,0.29925082191501706,0.012378809806641215,3,True,False
log_loss,F_J_b0p2,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.29966490043733685,0.00631989693232666,0.29966490043733685,0.00631989693232666,3,True,False
log_loss,F_J_b0p2,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.311256335891935,0.014936360315961045,0.311256335891935,0.014936360315961045,3,True,False
log_loss,F_J_b0p2,native,A,civilian_at_work,,native,source_validation,3,3,True,0.3216152620258381,0.023723441962623253,0.3216152620258381,0.023723441962623253,3,True,False
log_loss,F_J_b0p2,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.3055438944452262,0.00539467483104636,0.3055438944452262,0.00539467483104636,3,True,False
log_loss,F_J_b0p2,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.3227528319058513,0.025034609319266616,0.3227528319058513,0.025034609319266616,3,True,False
log_loss,F_J_b0p2,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.29673545271066143,0.014394393480331552,0.29673545271066143,0.014394393480331552,3,True,False
log_loss,F_J_b0p2,native,B,public_coverage,,native,source_validation,3,3,True,0.5358241045122625,0.00845208984173455,0.5358241045122625,0.00845208984173455,3,True,False
log_loss,F_J_b0p2,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5611977259060495,0.015425866460185993,0.5611977259060495,0.015425866460185993,3,True,False
log_loss,F_J_b0p2,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5433700280731284,0.02289145787445104,0.5433700280731284,0.02289145787445104,3,True,False
log_loss,F_J_b0p2,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5685326858700639,0.00967691252100794,0.5685326858700639,0.00967691252100794,3,True,False
log_loss,P_I,native,A,income_binary,,native,source_validation,3,3,True,0.30431372438419435,0.00811246717029958,0.30431372438419435,0.00811246717029958,3,True,False
log_loss,P_I,native,A,income_binary,,native,development_evaluation,3,3,True,0.29853954312862385,0.014160469819374369,0.29853954312862385,0.014160469819374369,3,True,False
log_loss,P_I,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.2985831864488439,0.006602006926539863,0.2985831864488439,0.006602006926539863,3,True,False
log_loss,P_I,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.3100437432764764,0.015533203294234452,0.3100437432764764,0.015533203294234452,3,True,False
log_loss,P_I,native,A,civilian_at_work,,native,source_validation,3,3,True,0.3205181124639145,0.023239725671719356,0.3205181124639145,0.023239725671719356,3,True,False
log_loss,P_I,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.3040093032341858,0.0056692343229863065,0.3040093032341858,0.0056692343229863065,3,True,False
log_loss,P_I,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.32290108010644347,0.02119226303628817,0.32290108010644347,0.02119226303628817,3,True,False
log_loss,P_I,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.29387608347635574,0.013181863881393334,0.29387608347635574,0.013181863881393334,3,True,False
log_loss,P_I,native,B,public_coverage,,native,source_validation,3,3,True,0.5351658524380957,0.008698614790570137,0.5351658524380957,0.008698614790570137,3,True,False
log_loss,P_I,native,B,public_coverage,,native,development_evaluation,3,3,True,0.559201574468791,0.017396599416845668,0.559201574468791,0.017396599416845668,3,True,False
log_loss,P_I,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5424372090655133,0.0188004946371177,0.5424372090655133,0.0188004946371177,3,True,False
log_loss,P_I,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5677234122363195,0.01016545507725581,0.5677234122363195,0.01016545507725581,3,True,False
